"questionId","contentUnitId","secondaryDomainSignals","catalog","sceneId","sceneVersion","sceneContentHash","questionContentHash","openingGeometryHash","ageBand","domainId","domainName","conceptId","conceptName","domainConceptMappingMethod","learningObjective","objectiveSource","format","cognitiveDemand","reflectionType","contextZone","sourceSupport","reviewStatus","navigationExposure","changedCueGenuine","changedCueManuallyVerified","evidenceStrength","evidenceRationale"
"exp26-u9-012-q7","","","experimental-bank","exp26-u9-012","2","152989c9db0f3c4f","3fcf6044b63eb6c46a9a0038969e5ae36ce273ac20067e64e24c9f433fb9c0be","050580c2c7717cdf","U9","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Notice concentrated pressure and offer a different support angle.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""USA Hockey: Skill Progressions for Youth Hockey (2019)"",""url"":""https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf""},{""title"":""Hockey Canada: 7 Principles for Coaches: Vision & Scanning"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-vision-scanning-2024-ncw""},{""title"":""Hockey Canada: 7 Principles for Coaches: Puck Control"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-puck-control-2024-ncw""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Notice concentrated pressure and offer a different support angle.” is taught through finding a useful support angle away from the puck; the opening check “How many gold players are close to Navy2?” makes that learner task explicit in this scene."
"exp26-u9-012-q8","","","experimental-bank","exp26-u9-012","2","152989c9db0f3c4f","290ea9e8182bee6d9c7ce4ad169e64898f0d866fc7edd5060533bcb291e59586","050580c2c7717cdf","U9","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Notice concentrated pressure and offer a different support angle.","authored-objective-field","multi","recall","n/a","unknown","[{""title"":""USA Hockey: Skill Progressions for Youth Hockey (2019)"",""url"":""https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf""},{""title"":""Hockey Canada: 7 Principles for Coaches: Vision & Scanning"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-vision-scanning-2024-ncw""},{""title"":""Hockey Canada: 7 Principles for Coaches: Puck Control"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-puck-control-2024-ncw""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Notice concentrated pressure and offer a different support angle.” is taught through finding a useful support angle away from the puck; the opening check “How many gold players are close to Navy2?” makes that learner task explicit in this scene."
"exp26-u9-012-q9","","","experimental-bank","exp26-u9-012","2","152989c9db0f3c4f","becf6cb4902d07a0db355e0239356457b634372bd12826bce5b98372f65e6f55","050580c2c7717cdf","U9","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Notice concentrated pressure and offer a different support angle.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""USA Hockey: Skill Progressions for Youth Hockey (2019)"",""url"":""https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf""},{""title"":""Hockey Canada: 7 Principles for Coaches: Vision & Scanning"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-vision-scanning-2024-ncw""},{""title"":""Hockey Canada: 7 Principles for Coaches: Puck Control"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-puck-control-2024-ncw""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Notice concentrated pressure and offer a different support angle.” is taught through finding a useful support angle away from the puck; the opening check “How many gold players are close to Navy2?” makes that learner task explicit in this scene."
"exp26-u9-012-q10","","","experimental-bank","exp26-u9-012","2","152989c9db0f3c4f","a198ba5b50e37a0ac96f17830cc69e1065e600e49031a095b7e9acb120c0f960","050580c2c7717cdf","U9","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Notice concentrated pressure and offer a different support angle.","authored-objective-field","explain","analyze","optional-reflection","unknown","[{""title"":""USA Hockey: Skill Progressions for Youth Hockey (2019)"",""url"":""https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf""},{""title"":""Hockey Canada: 7 Principles for Coaches: Vision & Scanning"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-vision-scanning-2024-ncw""},{""title"":""Hockey Canada: 7 Principles for Coaches: Puck Control"",""url"":""https://www.hockeycanada.ca/en-ca/news/seven-coaching-principles-puck-control-2024-ncw""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Notice concentrated pressure and offer a different support angle.” is taught through finding a useful support angle away from the puck; the opening check “How many gold players are close to Navy2?” makes that learner task explicit in this scene."
"exp26-u9-013-q1","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","61a8db925fb280ba425df5caf15ce215ae4c05e727b98d7d42f6d5bac0e80839","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","revised-and-rechecked","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q2","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","c4fa9ad08d848484e2ede30716b67a82d10b64301ed84cf5c6795f5dc298f4f4","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","revised-and-rechecked","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q3","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","99bef4b0fa6c5bfd389358a60fe417d23c160eeadea62ea371e8d98bee902279","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","sequence","apply-sequence","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q4","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","090b16c76afac0faa98d25fd07073dcebede39ed5d66e5e50c5fe4367008df6b","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","revised-and-rechecked","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q5","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","9185a88d287c9d86dc7638e76890ecbeaf9d90e98bf2998805cf6ca4cbfee8a8","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","revised-and-rechecked","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q6","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","dbbf18f363da84c3a6775d40a60462e6abe95d5f6e719dec0279ba85d49cff3e","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","explain","analyze","required","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q7","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","2dd75fdffaae519a73bbbb0d5a5229d016aa229b716edc9102ea5c9aa5f80e5e","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
"exp26-u9-013-q8","","","experimental-bank","exp26-u9-013","2","412d32a58941d428","5b32a15edf901e524e0f3eeef6b7b77c9ebb0be6e2388e595da828d902f86cd3","b87b65932b9c0f0c","U9","hockey-sense","Hockey Sense","decision-making","Decision Making","explicit-scene-binding","Recognize the puck-release and change routine in a named game model.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Hockey Canada: Set-up, game play and rules for U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/associations/game-play-rules""},{""title"":""Hockey Canada: Answering questions about U9 hockey"",""url"":""https://www.hockeycanada.ca/en-ca/hockey-programs/coaching/under-9/faq""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: “Recognize the puck-release and change routine in a named game model.” is taught through choosing among the options shown; the opening check “Who must release the puck at this instant?” makes that learner task explicit in this scene."
