"sceneId","questionId","age","topic","family","type","basis","prompt"
"exp26-u11-022","exp26-u11-022-q7","U11","Loose-puck support","faceoff-second-play","choice","coaching","What should YOU say while the centres contest the puck?"
"exp26-u11-022","exp26-u11-022-q8","U11","Loose-puck support","faceoff-second-play","multi","coaching","Which two updates determine your second-play route?"
"exp26-u11-022","exp26-u11-022-q9","U11","Loose-puck support","faceoff-second-play","position","coaching","Move YOU to a support angle on the Navy side of the centre-ice contest."
"exp26-u11-022","exp26-u11-022-q10","U11","Loose-puck support","faceoff-second-play","explain","coaching","How does uncertain possession change your support call?"
"exp26-u11-023","exp26-u11-023-q1","U11","Support","corner-role-separation","choice","scene","Which fact gives YOU a different first job from navy F2?"
"exp26-u11-023","exp26-u11-023-q2","U11","Support","corner-role-separation","multi","coaching","Which checks help YOU choose slot-side support instead of following F2 into the same corner?"
"exp26-u11-023","exp26-u11-023-q3","U11","Support","corner-role-separation","sequence","coaching","Order this suggested response to the assigned corner retrieval."
"exp26-u11-023","exp26-u11-023-q4","U11","Support","corner-role-separation","position","coaching","Move YOU to an example support spot on the slot side of F2’s corner retrieval. Explain the possible passing route."
"exp26-u11-023","exp26-u11-023-q5","U11","Support","corner-role-separation","choice","coaching","Suppose D1 reaches the puck first and carries out of the corner. What changes for YOU?"
"exp26-u11-023","exp26-u11-023-q6","U11","Support","corner-role-separation","explain","coaching","How can YOU help a corner retrieval without being the closest navy player to the puck?"
"exp26-u11-023","exp26-u11-023-q7","U11","Support","corner-role-separation","choice","coaching","What could YOU tell F2 from the slot side of the corner?"
"exp26-u11-023","exp26-u11-023-q8","U11","Support","corner-role-separation","multi","coaching","Which two details shape the support angle?"
"exp26-u11-023","exp26-u11-023-q9","U11","Support","corner-role-separation","position","coaching","Move YOU to a slot-side point between F2 and Gold's net."
"exp26-u11-023","exp26-u11-023-q10","U11","Support","corner-role-separation","explain","coaching","D1 wins the puck and exits. What changes for YOU?"
"exp26-u11-024","exp26-u11-024-q1","U11","Rink and rules awareness","blue-line-timing","choice","scene","Where are YOU in relation to the right blue line at this freeze?"
"exp26-u11-024","exp26-u11-024-q2","U11","Rink and rules awareness","blue-line-timing","multi","scene","Which facts determine whether this stated practice reset is ready?"
"exp26-u11-024","exp26-u11-024-q3","U11","Rink and rules awareness","blue-line-timing","sequence","coaching","Arrange the reset steps given for this timing drill."
"exp26-u11-024","exp26-u11-024-q4","U11","Rink and rules awareness","blue-line-timing","position","coaching","Move YOU to an example neutral-zone reset position behind the right blue line for this drill."
"exp26-u11-024","exp26-u11-024-q5","U11","Rink and rules awareness","blue-line-timing","choice","coaching","If F1 keeps waiting after YOU reset, what is the useful next check?"
"exp26-u11-024","exp26-u11-024-q6","U11","Rink and rules awareness","blue-line-timing","explain","coaching","Explain the difference between following this practice reset and making a full offside call."
"exp26-u11-024","exp26-u11-024-q7","U11","Rink and rules awareness","blue-line-timing","choice","coaching","What should YOU communicate during the reset?"
"exp26-u11-024","exp26-u11-024-q8","U11","Rink and rules awareness","blue-line-timing","multi","coaching","Which two cues can delay the restart?"
"exp26-u11-024","exp26-u11-024-q9","U11","Rink and rules awareness","blue-line-timing","position","coaching","Move YOU to a different neutral-zone support lane near the right blue line with F1 visible."
"exp26-u11-024","exp26-u11-024-q10","U11","Rink and rules awareness","blue-line-timing","explain","coaching","What cue tells you this practice reset is ready to resume?"
"exp26-u11-025","exp26-u11-025-q1","U11","Practice awareness","stop-signal-awareness","choice","scene","What has changed the task even though the puck remains loose?"
"exp26-u11-025","exp26-u11-025-q2","U11","Practice awareness","stop-signal-awareness","multi","coaching","Which actions fit the stopped-rep instruction?"
"exp26-u11-025","exp26-u11-025-q3","U11","Practice awareness","stop-signal-awareness","sequence","coaching","Order this suggested response to the clear stop call."
"exp26-u11-025","exp26-u11-025-q4","U11","Practice awareness","stop-signal-awareness","position","coaching","Move YOU to an example open reset location away from the loose-puck contest. Describe how you would get there under control."
"exp26-u11-025","exp26-u11-025-q5","U11","Practice awareness","stop-signal-awareness","choice","coaching","If the coach then restarts with F2 as the puck carrier, what should YOU confirm before beginning again?"
"exp26-u11-025","exp26-u11-025-q6","U11","Practice awareness","stop-signal-awareness","explain","coaching","Why can the right decision change even when no player has touched the puck?"
"exp26-u11-025","exp26-u11-025-q7","U11","Practice awareness","stop-signal-awareness","choice","coaching","What should YOU acknowledge when the coach stops the rep?"
"exp26-u11-025","exp26-u11-025-q8","U11","Practice awareness","stop-signal-awareness","multi","coaching","Which two checks belong at the restart?"
"exp26-u11-025","exp26-u11-025-q9","U11","Practice awareness","stop-signal-awareness","position","coaching","Move YOU to a reset space clear of the loose-puck contest."
"exp26-u11-025","exp26-u11-025-q10","U11","Practice awareness","stop-signal-awareness","explain","coaching","F2 is assigned the puck at restart. Explain how the first support decision changes."
"exp26b-u11-001","exp26b-u11-001-q1","U11","Retrieval and escape","retrieval-escape","choice","scene","Which player is nearest the loose puck?"
"exp26b-u11-001","exp26b-u11-001-q2","U11","Retrieval and escape","retrieval-escape","multi","coaching","Which two details belong in your first escape read?"
"exp26b-u11-001","exp26b-u11-001-q3","U11","Retrieval and escape","retrieval-escape","sequence","coaching","Arrange a careful wall-pickup plan."
"exp26b-u11-001","exp26b-u11-001-q4","U11","Retrieval and escape","retrieval-escape","position","coaching","Move YOU toward the loose puck while keeping D1 and F2 in the read."
"exp26b-u11-001","exp26b-u11-001-q5","U11","Retrieval and escape","retrieval-escape","choice","coaching","Before your first touch, D1 moves into the passing lane to F2. What should YOU reconsider?"
"exp26b-u11-001","exp26b-u11-001-q6","U11","Retrieval and escape","retrieval-escape","explain","coaching","If F2 is still visible but D1 closes the middle, explain how you would communicate and re-read the escape."
"exp26b-u11-002","exp26b-u11-002-q1","U11","Receiving","shoulder-reception","choice","scene","Who owns the puck before F1 releases it?"
"exp26b-u11-002","exp26b-u11-002-q2","U11","Receiving","shoulder-reception","multi","coaching","Which two observations shape a useful receiving spot?"
"exp26b-u11-002","exp26b-u11-002-q3","U11","Receiving","shoulder-reception","sequence","coaching","Arrange this receiving decision."
"exp26b-u11-002","exp26b-u11-002-q4","U11","Receiving","shoulder-reception","position","coaching","Move YOU to a receiving point with more separation from D1 and a visible lane from F1."
"exp26b-u11-002","exp26b-u11-002-q5","U11","Receiving","shoulder-reception","choice","coaching","D1 steps into your inside shoulder as F1 releases. Which reception fits the changed cue?"
"exp26b-u11-002","exp26b-u11-002-q6","U11","Receiving","shoulder-reception","explain","coaching","Why can a wider receiving angle help here, and what would make you change it?"
"exp26b-u11-003","exp26b-u11-003-q1","U11","Support","support-reoffer","choice","scene","Which player blocks the direct F1-to-YOU line?"
"exp26b-u11-003","exp26b-u11-003-q2","U11","Support","support-reoffer","multi","coaching","Which three checks belong in a useful re-offer read?"
"exp26b-u11-003","exp26b-u11-003-q3","U11","Support","support-reoffer","sequence","coaching","Arrange the re-offer read."
"exp26b-u11-003","exp26b-u11-003-q4","U11","Support","support-reoffer","position","coaching","Move YOU toward the middle to offer F1 a new angle without crowding F2."
"exp26b-u11-003","exp26b-u11-003-q5","U11","Support","support-reoffer","choice","coaching","Suppose D1 follows your move toward the middle. What is worth checking?"
"exp26b-u11-003","exp26b-u11-003-q6","U11","Support","support-reoffer","explain","coaching","Explain how your movement can help F1 even if the puck never comes to you."
"exp26b-u11-004","exp26b-u11-004-q1","U11","Passing support","support-after-pass","choice","scene","What changed when the pass reached F2?"
"exp26b-u11-004","exp26b-u11-004-q2","U11","Passing support","support-after-pass","multi","coaching","Which two details should shape your next support spot?"
"exp26b-u11-004","exp26b-u11-004-q3","U11","Passing support","support-after-pass","sequence","coaching","Arrange this post-pass support read."
"exp26b-u11-004","exp26b-u11-004-q4","U11","Passing support","support-after-pass","position","coaching","Move YOU toward the side boards to offer a new angle to F2."
"exp26b-u11-004","exp26b-u11-004-q5","U11","Passing support","support-after-pass","choice","coaching","F2 carries toward the middle instead of returning. What should YOU do?"
"exp26b-u11-004","exp26b-u11-004-q6","U11","Passing support","support-after-pass","explain","coaching","What can your support accomplish when F2 keeps the puck?"
"exp26b-u11-005","exp26b-u11-005-q1","U11","Support","reset-behind-pressure","choice","scene","Where is the puck carrier in this freeze?"
"exp26b-u11-005","exp26b-u11-005-q2","U11","Support","reset-behind-pressure","multi","coaching","Which two features make a reset offer usable?"
"exp26b-u11-005","exp26b-u11-005-q3","U11","Support","reset-behind-pressure","sequence","coaching","Arrange this conditional reset plan."
"exp26b-u11-005","exp26b-u11-005-q4","U11","Support","reset-behind-pressure","position","coaching","Move YOU behind F1 and toward the middle to show a separated reset lane."
"exp26b-u11-005","exp26b-u11-005-q5","U11","Support","reset-behind-pressure","choice","coaching","D2 drops into the reset lane. What should F1 and YOU revisit?"
"exp26b-u11-005","exp26b-u11-005-q6","U11","Support","reset-behind-pressure","explain","coaching","What would you communicate while offering this reset?"
"exp26b-u11-006","exp26b-u11-006-q1","U11","Shooting","rebound-second-read","choice","scene","Where is the loose puck?"
"exp26b-u11-006","exp26b-u11-006-q2","U11","Shooting","rebound-second-read","multi","coaching","Which two cues should guide your approach?"
"exp26b-u11-006","exp26b-u11-006-q3","U11","Shooting","rebound-second-read","sequence","coaching","Arrange this rebound-read routine."
"exp26b-u11-006","exp26b-u11-006-q4","U11","Shooting","rebound-second-read","position","coaching","Move YOU closer to the loose puck from the side nearer the middle of the rink."
"exp26b-u11-006","exp26b-u11-006-q5","U11","Shooting","rebound-second-read","choice","coaching","D1 gains control of the puck first. What should YOU update?"
"exp26b-u11-006","exp26b-u11-006-q6","U11","Shooting","rebound-second-read","explain","coaching","What would you need to see before suggesting a second shot?"
